id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920190,910190,10,2,2,‘숫돌바위’의 이름과 관련된 물건은 무엇인가요?,"[""머리에 쓰는 탕건"", ""문 모양 건축물"", ""칼 등을 가는 숫돌""]",3,바위의 암질이 숫돌과 비슷하다는 설명에서 이름을 이해할 수 있어요.,"[""탕건 모양은 탕건봉의 이름과 관련돼요."", ""문 모양은 독립문바위의 아치를 설명하는 이름과 연결돼요."", ""바위의 암질이 숫돌과 비슷하다는 설명에서 이름을 이해할 수 있어요.""]",숫돌바위는 동도 선착장 부근에 있으며 숫돌처럼 생긴 암질과 관련해 이름 붙었어요.,,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=603167d6-1056-43c1-8a3d-c8640dd25938 | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920191,910191,10,3,3,숫돌바위에서 소개되는 주상절리의 방향은 어느 쪽인가요?,"[""수평으로 누운 방향"", ""모두 수직으로 선 방향"", ""원형으로 소용돌이치는 방향""]",1,관광 안내는 숫돌바위의 수평 주상절리를 특징으로 소개해요.,"[""관광 안내는 숫돌바위의 수평 주상절리를 특징으로 소개해요."", ""주상절리라고 해서 항상 수직인 것은 아니며 이 자료는 수평으로 설명해요."", ""자료에 제시된 특징은 소용돌이가 아니라 수평 주상절리예요.""]",숫돌바위는 동도 선착장 부근에 있으며 숫돌처럼 생긴 암질과 관련해 이름 붙었어요.,숫돌바위 안내: 암질이 숫돌을 닮았고 수평 방향으로 나타나는 주상절리가 특징이다. 주상절리는 암석에 기둥 모양의 틈이 생긴 구조예요.,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=603167d6-1056-43c1-8a3d-c8640dd25938 | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920192,910192,10,4,3,숫돌바위를 알아보는 데 맞는 설명 묶음은 무엇인가요?,"[""서도 봉우리·탕건 모양·높은 정상"", ""동도 선착장 부근·숫돌 같은 암질·수평 주상절리"", ""동도 중앙·우물 모양·깊은 함몰""]",2,위치·이름 유래·암석 특징이 모두 숫돌바위 설명과 맞아요.,"[""이는 숫돌바위가 아니라 탕건봉의 특징 쪽에 가까워요."", ""위치·이름 유래·암석 특징이 모두 숫돌바위 설명과 맞아요."", ""이 조합은 천장굴에 해당해요.""]",숫돌바위는 동도 선착장 부근에 있으며 숫돌처럼 생긴 암질과 관련해 이름 붙었어요.,"숫돌바위는 동도 선착장 가까이에 있다. 이름은 숫돌과 비슷한 암질에서 설명되며, 수평 주상절리가 나타난다.",,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=603167d6-1056-43c1-8a3d-c8640dd25938 | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920193,910193,10,1,1,독도 ‘가제바위’의 가제는 어떤 동물의 옛 이름인가요?,"[""괭이갈매기"", ""문어"", ""강치""]",3,지명 안내는 가제를 강치의 옛 이름과 연결해 설명해요.,"[""괭이갈매기는 새이며 가제라는 이름의 풀이와 다릅니다."", ""가제바위의 이름은 문어가 아니라 강치와 연결돼요."", ""지명 안내는 가제를 강치의 옛 이름과 연결해 설명해요.""]","가제는 강치의 옛 이름으로, 독도의 가제바위 이름에도 남아 있어요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920194,910194,10,2,2,가제바위의 이름에 남아 있는 독도의 역사는 무엇인가요?,"[""강치가 살았던 역사"", ""바닷새의 이름만 붙인 역사"", ""바닷말을 부르던 이름의 역사""]",1,강치의 옛 이름인 가제가 바위 이름에 남아 있어요.,"[""강치의 옛 이름인 가제가 바위 이름에 남아 있어요."", ""가제는 바닷새가 아니라 강치의 옛 이름이에요."", ""가제는 바닷말이 아니라 바다 포유류와 연결돼요.""]","가제는 강치의 옛 이름으로, 독도의 가제바위 이름에도 남아 있어요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920195,910195,10,3,3,‘가제는 강치의 옛 이름’이라는 풀이로 연결할 수 있는 지명은 무엇인가요?,"[""탕건봉"", ""가제바위"", ""숫돌바위""]",2,동물의 옛 이름 가제가 지명에 그대로 들어 있어요.,"[""탕건봉은 머리에 쓰는 탕건 모양과 관련된 이름이에요."", ""동물의 옛 이름 가제가 지명에 그대로 들어 있어요."", ""숫돌바위는 숫돌과 닮은 암질에서 이름을 설명해요.""]","가제는 강치의 옛 이름으로, 독도의 가제바위 이름에도 남아 있어요.",지명 풀이: 가제 — 강치를 부르던 옛말 / 탕건 — 머리에 쓰던 관모 / 숫돌 — 날을 가는 돌.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920196,910196,10,4,3,가제바위 이름만으로 현재 강치 수를 알 수 없는 이유는 무엇인가요?,"[""모든 동물 이름 지명은 실제 동물과 무관하기 때문"", ""옛말은 한 번도 동물을 가리키지 않았기 때문"", ""이름은 과거 유래를 남기며 현재 관측 수는 아니기 때문""]",3,지명은 과거를 기억하는 자료지만 현재 개체 수를 측정한 자료가 아니에요.,"[""가제바위는 강치와 관련된 유래로 설명돼요. 과거 관련성이 없다는 뜻은 아니에요."", ""가제는 강치의 옛말이라는 풀이가 있으므로 그 설명과 반대예요."", ""지명은 과거를 기억하는 자료지만 현재 개체 수를 측정한 자료가 아니에요.""]","가제는 강치의 옛 이름으로, 독도의 가제바위 이름에도 남아 있어요.","가제바위는 강치의 옛 이름을 간직한 지명이에요. 강치는 멸종한 동물이며, 게임 속 방문 연출은 실제 동물의 관측과 구분해요.",,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920197,910197,10,1,1,독도의 탕건봉은 어느 큰 섬에 있나요?,"[""동도"", ""서도""]",2,탕건봉은 서도의 봉우리 이름이에요.,"[""동도의 우산봉과 구분하며 탕건봉은 서도에 있어요."", ""탕건봉은 서도의 봉우리 이름이에요.""]","탕건봉은 서도에 있으며, 머리에 쓰던 탕건과 닮은 모양에서 이름이 붙었어요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920198,910198,10,2,2,‘탕건봉’의 이름과 관련된 모양은 무엇인가요?,"[""머리에 쓰던 탕건"", ""칼을 가는 숫돌"", ""문처럼 뚫린 아치""]",1,봉우리의 모습이 탕건을 닮았다는 지명 풀이예요.,"[""봉우리의 모습이 탕건을 닮았다는 지명 풀이예요."", ""숫돌은 숫돌바위의 이름과 연결되는 물건이에요."", ""아치 모양은 독립문바위의 특징이에요.""]","탕건봉은 서도에 있으며, 머리에 쓰던 탕건과 닮은 모양에서 이름이 붙었어요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920199,910199,10,3,3,지명 유래표에서 탕건 모양에 해당하는 독도 지명은 무엇인가요?,"[""가제바위"", ""탕건봉"", ""숫돌바위""]",2,탕건과 봉우리의 모양을 연결한 이름이에요.,"[""가제는 강치의 옛 이름으로 형태가 아니라 동물과 연결돼요."", ""탕건과 봉우리의 모양을 연결한 이름이에요."", ""숫돌과 비슷한 암질에 관련된 이름이에요.""]","탕건봉은 서도에 있으며, 머리에 쓰던 탕건과 닮은 모양에서 이름이 붙었어요.",지명과 유래: 탕건봉 — 탕건을 닮은 모양 / 가제바위 — 강치의 옛말 / 숫돌바위 — 숫돌을 닮은 암질.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920200,910200,10,4,3,독도 바위 이름의 유래를 ‘모양’과 ‘동물’로 나누면 어떤 짝이 맞나요?,"[""모양: 가제바위 / 동물: 탕건봉"", ""모양: 숫돌바위 / 동물: 탕건봉"", ""모양: 탕건봉 / 동물: 가제바위""]",3,"탕건봉은 머리쓰개 모양, 가제바위는 강치와 연결돼요.","[""유래의 두 종류를 뒤바꿨어요."", ""탕건봉은 동물에서 나온 이름이 아니라 탕건 모양에서 설명돼요."", ""탕건봉은 머리쓰개 모양, 가제바위는 강치와 연결돼요.""]","탕건봉은 서도에 있으며, 머리에 쓰던 탕건과 닮은 모양에서 이름이 붙었어요.",탕건은 전통 머리쓰개이고 가제는 강치의 옛말이에요. 독도 지명 안내는 이 뜻을 탕건봉·가제바위의 유래와 연결해요.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920201,910201,11,1,1,1877년 일본이 울릉도·독도를 일본과 관계없다고 한 문서는 무엇인가요?,"[""대한제국 칙령 제41호"", ""울릉도 도해금지령"", ""지령 제3호"", ""태정관지령""]",4,일본 최고 행정기관 태정관이 내무성에 내린 1877년 지시예요.,"[""칙령 제41호는 1900년 대한제국의 울도 행정 개편 명령이에요."", ""도해금지령은 1696년 일본 어민의 울릉도 도항을 금지한 명령이에요."", ""지령 제3호는 1906년 대한제국이 독도 보고에 대응한 문서예요."", ""일본 최고 행정기관 태정관이 내무성에 내린 1877년 지시예요.""]",1877년 일본 태정관은 울릉도와 독도를 일본과 관계없는 것으로 알아두라고 내무성에 지시했어요.,,태정관은 당시 일본의 최고 행정기관이에요. ‘지령’은 상급 기관이 내리는 업무 지시예요.,원문은 ‘다케시마 외 1도’예요. 울릉도·독도라는 현대 지명 풀이는 대한민국 외교부가 공개한 역문·첨부 지도 해설을 따랐어요.,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920202,910202,11,2,2,일본 태정관은 1877년 울릉도·독도를 어떻게 판단했나요?,"[""일본과 관계없는 섬"", ""모두 일본 소속인 섬"", ""독도만 일본 소속인 섬""]",1,역문의 핵심 지시는 두 섬을 일본과 관계없는 것으로 알아두라는 내용이에요.,"[""역문의 핵심 지시는 두 섬을 일본과 관계없는 것으로 알아두라는 내용이에요."", ""일본과 관계없다는 지시와 반대되는 내용이에요."", ""지명 해설에서 두 섬을 함께 대상으로 풀이하며 독도만 예외로 하지 않아요.""]",1877년 일본 태정관은 울릉도와 독도를 일본과 관계없는 것으로 알아두라고 내무성에 지시했어요.,,,원문은 ‘다케시마 외 1도’예요. 울릉도·독도라는 현대 지명 풀이는 대한민국 외교부가 공개한 역문·첨부 지도 해설을 따랐어요.,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920203,910203,11,3,3,태정관지령 역문의 ‘본방’은 어느 나라를 가리키나요?,"[""조선"", ""일본"", ""대한민국""]",2,일본 정부 기관이 자기 나라를 가리킨 표현이므로 여기서는 일본이에요.,"[""문서 작성 주체가 일본 기관이므로 조선을 ‘본방’이라고 한 것이 아니에요."", ""일본 정부 기관이 자기 나라를 가리킨 표현이므로 여기서는 일본이에요."", ""현대 번역을 읽는 나라가 아니라 원문 작성자의 나라를 뜻해요.""]",1877년 일본 태정관은 울릉도와 독도를 일본과 관계없는 것으로 알아두라고 내무성에 지시했어요.,문서 작성 주체: 1877년 일본 태정관. 역문에는 두 섬의 건을 ‘본방(일본)과 관계가 없다는 것을 알아둘 것’이라고 풀이해요.,,원문은 ‘다케시마 외 1도’예요. 울릉도·독도라는 현대 지명 풀이는 대한민국 외교부가 공개한 역문·첨부 지도 해설을 따랐어요.,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920204,910204,11,4,3,태정관지령과 첨부 지도를 함께 읽으면 당시 일본 정부의 어떤 판단을 확인할 수 있나요?,"[""울릉도만 제외하고 독도는 일본 소속이라는 판단"", ""독도만 제외하고 울릉도는 일본 소속이라는 판단"", ""울릉도와 독도를 일본 영토로 보지 않았다는 판단""]",3,대한민국 외교부는 지령과 첨부 지도의 지명 대응을 함께 제시하며 이 역사적 의미를 설명해요.,"[""‘외 1도’가 독도에 해당한다는 첨부 지도 해설을 빠뜨린 해석이에요."", ""이 자료의 다케시마인 울릉도도 지령 대상에 포함돼요."", ""대한민국 외교부는 지령과 첨부 지도의 지명 대응을 함께 제시하며 이 역사적 의미를 설명해요.""]",1877년 일본 태정관은 울릉도와 독도를 일본과 관계없는 것으로 알아두라고 내무성에 지시했어요.,"지령 요약: 다케시마 외 1도는 일본과 관계없는 것으로 알아둘 것.
첨부 지도 해설: 이 자료의 다케시마는 울릉도, 외 1도는 독도에 해당한다.",,원문은 ‘다케시마 외 1도’예요. 울릉도·독도라는 현대 지명 풀이는 대한민국 외교부가 공개한 역문·첨부 지도 해설을 따랐어요.,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920205,910205,11,1,1,1696년 일본 에도 막부가 일본 어민의 울릉도 도항을 금지한 명령은 무엇인가요?,"[""울릉도 도해금지령"", ""태정관지령"", ""대한제국 칙령 제41호"", ""지령 제3호""]",1,"도해는 바다를 건너는 일이고, 이 명령은 일본 어민의 울릉도 도항을 금지했어요.","[""도해는 바다를 건너는 일이고, 이 명령은 일본 어민의 울릉도 도항을 금지했어요."", ""이는 1877년 일본의 행정 지시로 1696년 금지령과 구분해요."", ""이는 1900년 대한제국의 행정 개편 명령이에요."", ""이는 1906년 대한제국이 독도 보고에 답한 문서예요.""]",1696년 일본 에도 막부는 일본 어민이 울릉도로 건너가는 일을 금지했어요.,,,제시된 금지령의 도항 목적지는 울릉도예요. 독도와 연결되는 역사적 의미와 원문에 명시된 대상을 구분해요.,https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp | https://dokdo.mofa.go.kr/m/kor/dokdo/reason_list.jsp
920206,910206,11,2,2,1696년 울릉도 도해금지령에서 금지한 ‘도해’는 무슨 뜻인가요?,"[""바다를 건너가는 일"", ""토지의 경계를 재는 일"", ""섬의 이름을 바꾸는 일""]",1,이 문맥에서는 배로 울릉도에 건너가는 일을 뜻해요.,"[""이 문맥에서는 배로 울릉도에 건너가는 일을 뜻해요."", ""토지 측량이 아니라 바다를 건너가는 활동이에요."", ""도해는 이름 변경이 아니라 이동 행위예요.""]",1696년 일본 에도 막부는 일본 어민이 울릉도로 건너가는 일을 금지했어요.,,,제시된 금지령의 도항 목적지는 울릉도예요. 독도와 연결되는 역사적 의미와 원문에 명시된 대상을 구분해요.,https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp | https://dokdo.mofa.go.kr/m/kor/dokdo/reason_list.jsp
920207,910207,11,3,3,1696년 금지령에서 ‘다케시마’로 적힌 도항 목적지는 오늘날 어느 섬인가요?,"[""독도"", ""울릉도"", ""오키섬""]",2,이 금지령 역문에서는 다케시마를 울릉도로 풀이해요.,"[""이 시기의 해당 문서 이름 대응을 오늘날 일본이 쓰는 이름과 혼동하면 안 돼요."", ""이 금지령 역문에서는 다케시마를 울릉도로 풀이해요."", ""공개 역문의 목적지는 오키섬이 아니라 울릉도예요.""]",1696년 일본 에도 막부는 일본 어민이 울릉도로 건너가는 일을 금지했어요.,1696년 금지령 역문 요약: 일본 어민이 다케시마(이 기록에서는 울릉도)로 건너가는 일을 앞으로 금지한다.,,제시된 금지령의 도항 목적지는 울릉도예요. 독도와 연결되는 역사적 의미와 원문에 명시된 대상을 구분해요.,https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp | https://dokdo.mofa.go.kr/m/kor/dokdo/reason_list.jsp
920208,910208,11,4,3,1696년 명령의 발령 주체·대상·목적지를 바르게 연결한 것은 무엇인가요?,"[""조선 정부 → 조선 어민 → 오키섬"", ""일본 에도 막부 → 조선 어민 → 울릉도"", ""일본 에도 막부 → 일본 어민 → 울릉도""]",3,누가 명령했고 누구의 어느 목적지 도항을 막았는지 모두 맞아요.,"[""발령 주체·대상·목적지를 모두 다른 것으로 바꿨어요."", ""발령 주체와 목적지는 맞지만 명령의 대상은 일본 어민이에요."", ""누가 명령했고 누구의 어느 목적지 도항을 막았는지 모두 맞아요.""]",1696년 일본 에도 막부는 일본 어민이 울릉도로 건너가는 일을 금지했어요.,자료 요약: 일본 에도 막부는 일본 어민에게 울릉도로 건너가지 못하도록 지시했다. 시기는 1696년이다.,,제시된 금지령의 도항 목적지는 울릉도예요. 독도와 연결되는 역사적 의미와 원문에 명시된 대상을 구분해요.,https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp | https://dokdo.mofa.go.kr/m/kor/dokdo/reason_list.jsp
920209,910209,11,1,1,태정관지령 관련 서류에 첨부된 지도 이름은 무엇인가요?,"[""기죽도약도"", ""대동여지도"", ""팔도총도""]",1,1877년 태정관지령 관련 서류에 첨부된 지도로 소개돼요.,"[""1877년 태정관지령 관련 서류에 첨부된 지도로 소개돼요."", ""독도 관련 지도라도 이름을 구분해야 해요. 이 서류의 첨부 지도는 기죽도약도예요."", ""이 자료에서 확인하는 첨부 지도 이름은 팔도총도가 아니라 기죽도약도예요.""]","기죽도약도는 태정관지령 관련 서류의 첨부 지도로, ‘외 1도’가 독도임을 확인하는 근거로 소개돼요.",,기죽도약도는 두 섬을 그린 옛 지도 이름이에요. 1877년 태정관지령을 검토한 서류와 함께 소개돼요.,첨부 지도의 지명 대응과 역사적 의미는 대한민국 외교부 해설을 따랐어요. 지도 제작국만으로 영유권을 판단하는 문제가 아니에요.,https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/include/print_faq.jsp?class_faq=q7
920210,910210,11,2,2,태정관지령의 ‘외 1도’는 현대 지명으로 어느 섬에 해당하나요?,"[""울릉도"", ""독도"", ""제주도""]",2,대한민국 외교부는 첨부 지도와 지령을 함께 검토해 ‘외 1도’를 독도로 풀이해요.,"[""울릉도는 이 문서에서 다케시마에 대응하며 ‘외 1도’와 구분돼요."", ""대한민국 외교부는 첨부 지도와 지령을 함께 검토해 ‘외 1도’를 독도로 풀이해요."", ""해당 첨부 지도 해설에서 ‘외 1도’를 제주도로 풀이하지 않아요.""]","기죽도약도는 태정관지령 관련 서류의 첨부 지도로, ‘외 1도’가 독도임을 확인하는 근거로 소개돼요.",,,첨부 지도의 지명 대응과 역사적 의미는 대한민국 외교부 해설을 따랐어요. 지도 제작국만으로 영유권을 판단하는 문제가 아니에요.,https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/include/print_faq.jsp?class_faq=q7
920211,910211,11,3,3,첨부 지도 해설에서 울릉도와 독도를 가리키는 옛 이름의 짝은 무엇인가요?,"[""다케시마 — 독도 / 마쓰시마 — 울릉도"", ""다케시마 — 제주도 / 마쓰시마 — 오키섬"", ""다케시마 — 울릉도 / 마쓰시마 — 독도""]",3,"이 자료의 이름 대응은 다케시마가 울릉도, 마쓰시마가 독도예요.","[""이 첨부 지도에 대한 해설의 대응을 뒤바꿨어요."", ""제시된 두 지명의 대응은 제주도·오키섬이 아니에요."", ""이 자료의 이름 대응은 다케시마가 울릉도, 마쓰시마가 독도예요.""]","기죽도약도는 태정관지령 관련 서류의 첨부 지도로, ‘외 1도’가 독도임을 확인하는 근거로 소개돼요.",첨부 지도 해설을 정리한 지명표: 다케시마(기죽도) — 울릉도 / 마쓰시마(송도) — 독도. 지도 이미지 판독이 아니라 해설 표를 읽는 문제예요.,,첨부 지도의 지명 대응과 역사적 의미는 대한민국 외교부 해설을 따랐어요. 지도 제작국만으로 영유권을 판단하는 문제가 아니에요.,https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/include/print_faq.jsp?class_faq=q7
920212,910212,11,4,4,기죽도약도가 태정관지령 해석에 중요한 까닭은 무엇인가요?,"[""지령의 ‘외 1도’가 독도임을 확인하는 근거가 되어서"", ""지도 제작국의 영토만 반드시 그린 지도이기 때문에"", ""지령의 두 섬을 울릉도 한 섬으로 합치기 때문에""]",1,대상 섬을 확인해 당시 일본 정부 지시가 독도에도 해당함을 설명하는 데 쓰여요.,"[""대상 섬을 확인해 당시 일본 정부 지시가 독도에도 해당함을 설명하는 데 쓰여요."", ""지도 제작국만으로 영토를 단정하지 않아요. 문서와 지명 대응을 함께 읽어요."", ""해설은 울릉도와 독도를 구분해 대상에 두 섬이 포함됨을 설명해요.""]","기죽도약도는 태정관지령 관련 서류의 첨부 지도로, ‘외 1도’가 독도임을 확인하는 근거로 소개돼요.","지령은 ‘다케시마 외 1도’를 일본과 관계없는 것으로 알아두라고 지시해요. 첨부 지도 해설은 다케시마를 울릉도, 그 밖의 섬을 독도로 확인하는 근거를 제시해요.",,첨부 지도의 지명 대응과 역사적 의미는 대한민국 외교부 해설을 따랐어요. 지도 제작국만으로 영유권을 판단하는 문제가 아니에요.,https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/include/print_faq.jsp?class_faq=q7
920213,910213,11,1,1,심흥택이 현지 상황을 상부에 알린 자료의 종류는 무엇인가요?,"[""지도"", ""보고서"", ""칙령""]",2,현지 관리가 알아낸 상황을 상부에 전한 것이므로 보고서예요.,"[""지도는 공간 관계를 그리는 자료이며 이 문서는 상황을 글로 보고해요."", ""현지 관리가 알아낸 상황을 상부에 전한 것이므로 보고서예요."", ""칙령은 황제의 명령이고 심흥택의 현지 보고와 달라요.""]",독도 관련 지리지·지도·보고서·명령문은 서로 다른 종류의 역사 자료예요.,,,,https://dokdo.mofa.go.kr/kor/pds/part06_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920214,910214,11,2,2,독도와 관련된 행정 구역을 정하는 ‘칙령’은 어떤 자료인가요?,"[""개인의 여행 일기"", ""바위의 위치를 그린 약도"", ""황제의 명령문""]",3,칙령은 행정 사항 등을 정하는 황제의 명령이에요.,"[""칙령은 개인 감상이 아니라 국가의 공식 명령이에요."", ""공간을 그린 약도가 아니라 행정 내용을 정한 문서예요."", ""칙령은 행정 사항 등을 정하는 황제의 명령이에요.""]",독도 관련 지리지·지도·보고서·명령문은 서로 다른 종류의 역사 자료예요.,,,,https://dokdo.mofa.go.kr/kor/pds/part06_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920215,910215,11,3,3,문서 종류가 ‘명령문’인 자료끼리 묶인 것은 무엇인가요?,"[""칙령 제41호·지령 제3호"", ""기죽도약도·시설 위치도"", ""심흥택 보고서·여행자의 일기""]",1,두 문서는 각각 행정 개편과 조사·보고를 명령하는 내용을 담아요.,"[""두 문서는 각각 행정 개편과 조사·보고를 명령하는 내용을 담아요."", ""둘은 지도에 해당하며 명령문과 종류가 달라요."", ""보고와 일기는 내용을 기록하는 자료이며 두 항목 모두 명령문은 아니에요.""]",독도 관련 지리지·지도·보고서·명령문은 서로 다른 종류의 역사 자료예요.,자료 종류: 칙령 — 황제의 명령 / 지령 — 기관의 지시 / 보고서 — 상황 전달 / 지도 — 공간 표현.,,,https://dokdo.mofa.go.kr/kor/pds/part06_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920216,910216,11,4,3,칙령과 현지 보고를 함께 보면 각각 무엇을 확인할 수 있나요?,"[""칙령을 현지 목격담, 보고서를 황제 명령으로 바꿔 읽기"", ""칙령이 정한 행정 내용과 보고서의 현지 상황"", ""작성 시기를 지우고 한 문서로 합쳐 읽기""]",2,명령과 보고가 맡은 역할을 구분해 연결한 답이에요.,"[""문서의 역할을 뒤바꾸면 무엇을 근거로 삼는지 달라져요."", ""명령과 보고가 맡은 역할을 구분해 연결한 답이에요."", ""서로 다른 때의 자료이므로 각각의 시기와 역할을 보존해야 해요.""]",독도 관련 지리지·지도·보고서·명령문은 서로 다른 종류의 역사 자료예요.,비교할 자료: 1900년 칙령 제41호는 울도 행정을 정한다. 1906년 심흥택 보고는 독도 관련 현지 상황을 전한다.,,,https://dokdo.mofa.go.kr/kor/pds/part06_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp
920217,910217,11,1,1,1877년 태정관지령을 내린 일본 기관은 어디인가요?,"[""내무성"", ""시마네현"", ""태정관""]",3,당시 일본 최고 행정기관으로 지시를 내린 쪽이에요.,"[""내무성은 질의하고 지시를 받은 쪽이며 태정관과 역할이 달라요."", ""태정관지령의 최종 지시 기관은 지방 현이 아니라 태정관이에요."", ""당시 일본 최고 행정기관으로 지시를 내린 쪽이에요.""]",일본이 작성한 옛 문서와 대한민국 외교부가 공개한 현대 역문·해설은 작성 주체와 역할이 달라요.,,,,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp
920218,910218,11,2,1,1877년 두 섬의 처리를 태정관에 문의한 일본 기관은 어디인가요?,"[""내무성"", ""태정관"", ""외무성""]",1,토지 기록 관련 질의를 올린 일본 중앙 기관은 내무성이에요.,"[""토지 기록 관련 질의를 올린 일본 중앙 기관은 내무성이에요."", ""태정관은 질의를 받은 뒤 답하는 지시를 내린 기관이에요."", ""이 질의의 담당 기관은 외무성이 아니라 내무성으로 소개돼요.""]",일본이 작성한 옛 문서와 대한민국 외교부가 공개한 현대 역문·해설은 작성 주체와 역할이 달라요.,,,,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp
920219,910219,11,3,3,자료 카드에서 현대의 역문·해설을 공개한 기관은 어디인가요?,"[""1877년 일본 태정관"", ""대한민국 외교부"", ""1877년 일본 내무성""]",2,"원문 작성자와 달리, 지금 읽는 역문·해설의 공개 기관은 대한민국 외교부예요.","[""태정관은 원문 지시를 내린 기관이지 현대 한국어 해설의 공개 기관이 아니에요."", ""원문 작성자와 달리, 지금 읽는 역문·해설의 공개 기관은 대한민국 외교부예요."", ""내무성은 당시 질의 기관이며 현대 자료 공개 기관과 구분해요.""]",일본이 작성한 옛 문서와 대한민국 외교부가 공개한 현대 역문·해설은 작성 주체와 역할이 달라요.,"원문 지시: 1877년 일본 태정관.
질의 기관: 일본 내무성.
현재 한국어 역문·해설 공개: 대한민국 외교부 독도 홈페이지.",,,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp
